id,created_date,modified_date,person_id,event_id,timeslot_id,sponsor_id,status,attended,referrer_id,custom_signup_field_values
3903935,1585858654,1585875768,962567,265841,1418528,1391,REGISTERED,,,"[{'text_value': '68', 'custom_field_name': 'Age', 'boolean_value': None, 'custom_field_id': 52}, {'text_value': '', 'custom_field_name': 'Organization', 'boolean_value': None, 'custom_field_id': 51}]"
3903943,1585858686,1585875768,1785328,265841,1418528,1391,REGISTERED,,,"[{'text_value': '65', 'custom_field_name': 'Age', 'boolean_value': None, 'custom_field_id': 52}, {'text_value': '', 'custom_field_name': 'Organization', 'boolean_value': None, 'custom_field_id': 51}]"
3903968,1585858782,1585875769,1752732,265841,1418528,1391,REGISTERED,,,"[{'text_value': '56', 'custom_field_name': 'Age', 'boolean_value': None, 'custom_field_id': 52}, {'text_value': 'WFP', 'custom_field_name': 'Organization', 'boolean_value': None, 'custom_field_id': 51}]"
3903990,1585858851,1585875769,1785334,265841,1418528,1391,REGISTERED,,,"[{'text_value': '31', 'custom_field_name': 'Age', 'boolean_value': None, 'custom_field_id': 52}, {'text_value': 'Univesity of Maryland', 'custom_field_name': 'Organization', 'boolean_value': None, 'custom_field_id': 51}]"
3904020,1585858994,1585887281,951674,265841,1418528,1391,REGISTERED,True,,"[{'text_value': '', 'custom_field_name': 'Age', 'boolean_value': None, 'custom_field_id': 52}, {'text_value': '', 'custom_field_name': 'Organization', 'boolean_value': None, 'custom_field_id': 51}]"
3904026,1585859027,1585875769,652558,265841,1418528,1391,REGISTERED,,,"[{'text_value': '27', 'custom_field_name': 'Age', 'boolean_value': None, 'custom_field_id': 52}, {'text_value': 'The Star Wars Underworld', 'custom_field_name': 'Organization', 'boolean_value': None, 'custom_field_id': 51}]"
3904027,1585859030,1585973522,1785339,265841,1418528,1391,REGISTERED,True,,"[{'text_value': '62', 'custom_field_name': 'Age', 'boolean_value': None, 'custom_field_id': 52}, {'text_value': '', 'custom_field_name': 'Organization', 'boolean_value': None, 'custom_field_id': 51}]"
3904040,1585859088,1585875769,733839,265841,1418528,1391,REGISTERED,,,"[{'text_value': '', 'custom_field_name': 'Age', 'boolean_value': None, 'custom_field_id': 52}, {'text_value': 'Ms', 'custom_field_name': 'Organization', 'boolean_value': None, 'custom_field_id': 51}]"
3904067,1585859212,1585887282,37890,265841,1418528,1391,REGISTERED,False,,"[{'text_value': '75', 'custom_field_name': 'Age', 'boolean_value': None, 'custom_field_id': 52}, {'text_value': 'New Mexico Interfaith Power and Light', 'custom_field_name': 'Organization', 'boolean_value': None, 'custom_field_id': 51}]"
3904145,1585859410,1585876514,1785362,265841,1418528,1391,REGISTERED,True,,"[{'text_value': '24', 'custom_field_name': 'Age', 'boolean_value': None, 'custom_field_id': 52}, {'text_value': '', 'custom_field_name': 'Organization', 'boolean_value': None, 'custom_field_id': 51}]"
3904180,1585859547,1585887035,1785371,265841,1418528,1391,REGISTERED,True,,"[{'text_value': '34', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': '', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]"
3904213,1585859702,1585887287,1785381,265841,1418528,1391,REGISTERED,True,,"[{'text_value': '26', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': 'Creative Growth Art Center', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]"
3904214,1585859703,1585875770,1671178,265841,1418528,1391,REGISTERED,,,"[{'text_value': '', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': 'DC Jobs With Justice', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]"
3904219,1585859710,1585875771,224061,265841,1418528,1391,REGISTERED,,,"[{'text_value': '', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': '', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]"
3904221,1585859723,1585875771,1785382,265841,1418528,1391,REGISTERED,,,"[{'text_value': '', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': '', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]"
3904222,1585859734,1585887036,1785383,265841,1418528,1391,REGISTERED,True,,"[{'text_value': '19', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': '', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]"
3904223,1585859749,1585887036,80573,265841,1418528,1391,REGISTERED,True,,"[{'text_value': '', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': '', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]"
3904225,1585859760,1585875771,1785384,265841,1418528,1391,REGISTERED,,,"[{'text_value': '74', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': 'Mr', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]"
3904237,1585859787,1585887292,1785387,265841,1418528,1391,REGISTERED,False,,"[{'text_value': '63', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': 'None', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]"
3904240,1585859789,1585887292,1785389,265841,1418528,1391,REGISTERED,False,,"[{'text_value': '43', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': 'MS PPC', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]"
3904241,1585859808,1585886844,1785390,265841,1418528,1391,REGISTERED,False,,"[{'text_value': '32', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': 'The Moon and Me', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]"
3904248,1585859835,1585875772,1785391,265841,1418528,1391,REGISTERED,,,"[{'text_value': '63', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': 'Andy Nash', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]"
3904250,1585859842,1585875772,1785392,265841,1418528,1391,REGISTERED,,,"[{'text_value': '', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': '', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]"
3904252,1585859854,1585887296,650436,265841,1418528,1391,REGISTERED,False,,"[{'text_value': '', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': '', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]"
3904253,1585859855,1585887298,1785394,265841,1418528,1391,REGISTERED,False,,"[{'text_value': '34', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': 'Survival Media Agency', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]"
3904254,1585859859,1585887302,1785395,265841,1418528,1391,REGISTERED,False,,"[{'text_value': '34', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': '', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]"
3904257,1585859872,1585875773,1785397,265841,1418528,1391,REGISTERED,,,"[{'text_value': '25', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': '', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]"
3904262,1585859885,1585885834,1044736,265841,1418528,1391,REGISTERED,True,,"[{'text_value': '34', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': 'N/A', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]"
3904263,1585859889,1585875774,1218962,265841,1418528,1391,REGISTERED,,,"[{'text_value': '56', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': 'Abaunza Group', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]"
3904264,1585859889,1585875773,139009,265841,1418528,1391,REGISTERED,,,"[{'text_value': '60', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': 'RN Consults', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]"
3904265,1585859892,1585875774,1785400,265841,1418528,1391,REGISTERED,,,"[{'text_value': '69', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': 'Mr', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]"
3904273,1585859935,1585881856,1785404,265841,1418528,1391,REGISTERED,True,,"[{'text_value': '', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': '', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]"
3904275,1585859940,1585875774,1785406,265841,1418528,1391,REGISTERED,,,"[{'text_value': '76', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': 'Madison Institute', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]"
3904276,1585859955,1585876543,1785407,265841,1418528,1391,REGISTERED,,,"[{'text_value': '', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': '', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]"
3904277,1585859961,1585875775,759886,265841,1418528,1391,REGISTERED,,,"[{'text_value': '39', 'custom_field_name': 'Age', 'custom_field_id': 52, 'boolean_value': None}, {'text_value': 'DC Tenants Union', 'custom_field_name': 'Organization', 'custom_field_id': 51, 'boolean_value': None}]"
3904279,1585859969,1585875775,1785408,265841,1418528,1391,REGISTERED,,,"[{'text_value': '', 'custom_field_name': 'Age', 'boolean_value': None, 'custom_field_id': 52}, {'text_value': '', 'custom_field_name': 'Organization', 'boolean_value': None, 'custom_field_id': 51}]"
3904280,1585859971,1585875775,1785410,265841,1418528,1391,REGISTERED,,,"[{'text_value': '', 'custom_field_name': 'Age', 'boolean_value': None, 'custom_field_id': 52}, {'text_value': '', 'custom_field_name': 'Organization', 'boolean_value': None, 'custom_field_id': 51}]"
3904291,1585859976,1585892292,1785411,265841,1418528,1391,REGISTERED,False,,"[{'text_value': '', 'custom_field_name': 'Age', 'boolean_value': None, 'custom_field_id': 52}, {'text_value': '', 'custom_field_name': 'Organization', 'boolean_value': None, 'custom_field_id': 51}]"
3904294,1585859982,1585875775,603525,265841,1418528,1391,REGISTERED,,,"[{'text_value': '', 'custom_field_name': 'Age', 'boolean_value': None, 'custom_field_id': 52}, {'text_value': '', 'custom_field_name': 'Organization', 'boolean_value': None, 'custom_field_id': 51}]"
3904296,1585859987,1585875775,1785413,265841,1418528,1391,REGISTERED,,,"[{'text_value': '23', 'custom_field_name': 'Age', 'boolean_value': None, 'custom_field_id': 52}, {'text_value': '', 'custom_field_name': 'Organization', 'boolean_value': None, 'custom_field_id': 51}]"
3904297,1585859989,1585973840,42844,265841,1418528,1391,REGISTERED,False,,"[{'text_value': '80', 'custom_field_name': 'Age', 'boolean_value': None, 'custom_field_id': 52}, {'text_value': 'Steilacoom Historical SD', 'custom_field_name': 'Organization', 'boolean_value': None, 'custom_field_id': 51}]"
3904298,1585859991,1585875776,1785414,265841,1418528,1391,REGISTERED,,,"[{'text_value': '', 'custom_field_name': 'Age', 'boolean_value': None, 'custom_field_id': 52}, {'text_value': '', 'custom_field_name': 'Organization', 'boolean_value': None, 'custom_field_id': 51}]"
3904300,1585860002,1585875776,1785415,265841,1418528,1391,REGISTERED,,,"[{'text_value': 'Gen x', 'custom_field_name': 'Age', 'boolean_value': None, 'custom_field_id': 52}, {'text_value': 'Union organizer', 'custom_field_name': 'Organization', 'boolean_value': None, 'custom_field_id': 51}]"
3904301,1585860007,1585875776,1785416,265841,1418528,1391,REGISTERED,,,"[{'text_value': '74', 'custom_field_name': 'Age', 'boolean_value': None, 'custom_field_id': 52}, {'text_value': 'KinderUSA, LA4Palestine', 'custom_field_name': 'Organization', 'boolean_value': None, 'custom_field_id': 51}]"
3904302,1585860014,1585887322,1785417,265841,1418528,1391,REGISTERED,True,,"[{'text_value': '27', 'custom_field_name': 'Age', 'boolean_value': None, 'custom_field_id': 52}, {'text_value': 'Fine Arts Work Center', 'custom_field_name': 'Organization', 'boolean_value': None, 'custom_field_id': 51}]"
3904303,1585860014,1634071142,970647,265841,1418528,1391,CANCELLED,,,"[{'text_value': '', 'custom_field_name': 'Age', 'boolean_value': None, 'custom_field_id': 52}, {'text_value': 'Mrs.', 'custom_field_name': 'Organization', 'boolean_value': None, 'custom_field_id': 51}]"
3904305,1585860016,1585887043,1611716,265841,1418528,1391,REGISTERED,False,,"[{'text_value': '46', 'custom_field_name': 'Age', 'boolean_value': None, 'custom_field_id': 52}, {'text_value': 'Northern Illinois Jobs with Justice', 'custom_field_name': 'Organization', 'boolean_value': None, 'custom_field_id': 51}]"
3904306,1585860016,1605723158,1785418,265841,1418528,1391,REGISTERED,False,,"[{'text_value': '39', 'custom_field_name': 'Age', 'boolean_value': None, 'custom_field_id': 52}, {'text_value': 'Independent', 'custom_field_name': 'Organization', 'boolean_value': None, 'custom_field_id': 51}]"
3904307,1585860017,1585875776,1785419,265841,1418528,1391,REGISTERED,,,"[{'text_value': '35', 'custom_field_name': 'Age', 'boolean_value': None, 'custom_field_id': 52}, {'text_value': '', 'custom_field_name': 'Organization', 'boolean_value': None, 'custom_field_id': 51}]"
3904308,1585860018,1585875777,1785420,265841,1418528,1391,REGISTERED,,,"[{'text_value': '41', 'custom_field_name': 'Age', 'boolean_value': None, 'custom_field_id': 52}, {'text_value': 'Proud People Barbershop LLC', 'custom_field_name': 'Organization', 'boolean_value': None, 'custom_field_id': 51}]"
3904312,1585860024,1585887321,1785421,265841,1418528,1391,REGISTERED,False,,"[{'text_value': '42', 'custom_field_name': 'Age', 'boolean_value': None, 'custom_field_id': 52}, {'text_value': 'Center for Economic Democracy', 'custom_field_name': 'Organization', 'boolean_value': None, 'custom_field_id': 51}]"
3904313,1585860028,1585875777,744217,265841,1418528,1391,REGISTERED,,,"[{'text_value': '', 'custom_field_name': 'Age', 'boolean_value': None, 'custom_field_id': 52}, {'text_value': '', 'custom_field_name': 'Organization', 'boolean_value': None, 'custom_field_id': 51}]"
3904325,1585860071,1585875778,720454,265841,1418528,1391,REGISTERED,,,"[{'text_value': '45', 'custom_field_name': 'Age', 'boolean_value': None, 'custom_field_id': 52}, {'text_value': '', 'custom_field_name': 'Organization', 'boolean_value': None, 'custom_field_id': 51}]"
3904326,1585860074,1585875777,804730,265841,1418528,1391,REGISTERED,,,"[{'text_value': '', 'custom_field_name': 'Age', 'boolean_value': None, 'custom_field_id': 52}, {'text_value': '', 'custom_field_name': 'Organization', 'boolean_value': None, 'custom_field_id': 51}]"
3904328,1585860075,1585886849,56566,265841,1418528,1391,REGISTERED,False,,"[{'text_value': '45', 'custom_field_name': 'Age', 'boolean_value': None, 'custom_field_id': 52}, {'text_value': 'Keystone Research Center/PA Budget Policy Center', 'custom_field_name': 'Organization', 'boolean_value': None, 'custom_field_id': 51}]"
3904329,1585860079,1585887321,1785426,265841,1418528,1391,REGISTERED,True,,"[{'text_value': '', 'custom_field_name': 'Age', 'boolean_value': None, 'custom_field_id': 52}, {'text_value': '', 'custom_field_name': 'Organization', 'boolean_value': None, 'custom_field_id': 51}]"
3904331,1585860082,1585875778,1785427,265841,1418528,1391,REGISTERED,,,"[{'text_value': '85', 'custom_field_name': 'Age', 'boolean_value': None, 'custom_field_id': 52}, {'text_value': 'retired persons', 'custom_field_name': 'Organization', 'boolean_value': None, 'custom_field_id': 51}]"
3904332,1585860089,1585875779,1785428,265841,1418528,1391,REGISTERED,,,"[{'text_value': '54', 'custom_field_name': 'Age', 'boolean_value': None, 'custom_field_id': 52}, {'text_value': '#DivestSiliconValley', 'custom_field_name': 'Organization', 'boolean_value': None, 'custom_field_id': 51}]"
3904333,1585860097,1585875779,1785429,265841,1418528,1391,REGISTERED,,,"[{'text_value': '25', 'custom_field_name': 'Age', 'boolean_value': None, 'custom_field_id': 52}, {'text_value': '', 'custom_field_name': 'Organization', 'boolean_value': None, 'custom_field_id': 51}]"
3904334,1585860100,1585887045,1785430,265841,1418528,1391,REGISTERED,False,,"[{'text_value': '', 'custom_field_name': 'Age', 'boolean_value': None, 'custom_field_id': 52}, {'text_value': '', 'custom_field_name': 'Organization', 'boolean_value': None, 'custom_field_id': 51}]"
3904338,1585860106,1585877075,1785432,265841,1418528,1391,REGISTERED,True,,"[{'text_value': '45', 'custom_field_name': 'Age', 'boolean_value': None, 'custom_field_id': 52}, {'text_value': 'Center for Popular Democracy', 'custom_field_name': 'Organization', 'boolean_value': None, 'custom_field_id': 51}]"
3904339,1585860107,1585875779,907372,265841,1418528,1391,REGISTERED,,,"[{'text_value': '70', 'custom_field_name': 'Age', 'boolean_value': None, 'custom_field_id': 52}, {'text_value': 'Steelworkers/CPUSA', 'custom_field_name': 'Organization', 'boolean_value': None, 'custom_field_id': 51}]"
3904341,1585860114,1585882868,1524301,265841,1418528,1391,REGISTERED,True,,"[{'text_value': '63', 'custom_field_name': 'Age', 'boolean_value': None, 'custom_field_id': 52}, {'text_value': '', 'custom_field_name': 'Organization', 'boolean_value': None, 'custom_field_id': 51}]"
3904356,1585860146,1585973843,229525,265841,1418528,1391,REGISTERED,True,,"[{'text_value': '76', 'custom_field_name': 'Age', 'boolean_value': None, 'custom_field_id': 52}, {'text_value': 'Quakers:  Lehigh Valley Monthly Meeting', 'custom_field_name': 'Organization', 'boolean_value': None, 'custom_field_id': 51}]"
3904364,1585860161,1585887325,63274,265841,1418528,1391,REGISTERED,False,,"[{'text_value': '48', 'custom_field_name': 'Age', 'boolean_value': None, 'custom_field_id': 52}, {'text_value': 'Self - activist', 'custom_field_name': 'Organization', 'boolean_value': None, 'custom_field_id': 51}]"
3904366,1585860168,1585887327,1785437,265841,1418528,1391,REGISTERED,True,,"[{'text_value': '', 'custom_field_name': 'Age', 'boolean_value': None, 'custom_field_id': 52}, {'text_value': '', 'custom_field_name': 'Organization', 'boolean_value': None, 'custom_field_id': 51}]"
3904367,1585860168,1585887327,974204,265841,1418528,1391,REGISTERED,False,,"[{'text_value': '', 'custom_field_name': 'Age', 'boolean_value': None, 'custom_field_id': 52}, {'text_value': '', 'custom_field_name': 'Organization', 'boolean_value': None, 'custom_field_id': 51}]"
3904372,1585860179,1585974247,1785438,265841,1418528,1391,REGISTERED,True,,"[{'text_value': '70', 'custom_field_name': 'Age', 'boolean_value': None, 'custom_field_id': 52}, {'text_value': '', 'custom_field_name': 'Organization', 'boolean_value': None, 'custom_field_id': 51}]"
3904380,1585860192,1585876587,733768,265841,1418528,1391,REGISTERED,True,,"[{'text_value': '34', 'custom_field_name': 'Age', 'boolean_value': None, 'custom_field_id': 52}, {'text_value': 'Brand New Congress', 'custom_field_name': 'Organization', 'boolean_value': None, 'custom_field_id': 51}]"
3904383,1585860198,1585875780,1785441,265841,1418528,1391,REGISTERED,,,"[{'text_value': '76', 'custom_field_name': 'Age', 'boolean_value': None, 'custom_field_id': 52}, {'text_value': '', 'custom_field_name': 'Organization', 'boolean_value': None, 'custom_field_id': 51}]"
3904387,1585860216,1585875780,1752843,265841,1418528,1391,REGISTERED,,,"[{'text_value': '50', 'custom_field_name': 'Age', 'boolean_value': None, 'custom_field_id': 52}, {'text_value': 'Hawaii Institute for Human Rights', 'custom_field_name': 'Organization', 'boolean_value': None, 'custom_field_id': 51}]"
3904388,1585860216,1585875781,1785444,265841,1418528,1391,REGISTERED,,,"[{'text_value': '', 'custom_field_name': 'Age', 'boolean_value': None, 'custom_field_id': 52}, {'text_value': '', 'custom_field_name': 'Organization', 'boolean_value': None, 'custom_field_id': 51}]"
3904389,1585860216,1585887048,1785445,265841,1418528,1391,REGISTERED,True,,"[{'text_value': '', 'custom_field_name': 'Age', 'boolean_value': None, 'custom_field_id': 52}, {'text_value': '', 'custom_field_name': 'Organization', 'boolean_value': None, 'custom_field_id': 51}]"
3904391,1585860216,1585875781,1785446,265841,1418528,1391,REGISTERED,,,"[{'text_value': '35', 'custom_field_name': 'Age', 'boolean_value': None, 'custom_field_id': 52}, {'text_value': ""Women's Voices for the Earth"", 'custom_field_name': 'Organization', 'boolean_value': None, 'custom_field_id': 51}]"
3904395,1585860229,1585875781,1785448,265841,1418528,1391,REGISTERED,,,"[{'text_value': '76', 'custom_field_name': 'Age', 'boolean_value': None, 'custom_field_id': 52}, {'text_value': 'Self', 'custom_field_name': 'Organization', 'boolean_value': None, 'custom_field_id': 51}]"
3904396,1585860238,1585875781,1785449,265841,1418528,1391,REGISTERED,,,"[{'text_value': '65', 'custom_field_name': 'Age', 'boolean_value': None, 'custom_field_id': 52}, {'text_value': 'Neighborhood Church Black Rock', 'custom_field_name': 'Organization', 'boolean_value': None, 'custom_field_id': 51}]"
3904397,1585860240,1585887331,1785450,265841,1418528,1391,REGISTERED,True,,"[{'text_value': '', 'custom_field_name': 'Age', 'boolean_value': None, 'custom_field_id': 52}, {'text_value': '', 'custom_field_name': 'Organization', 'boolean_value': None, 'custom_field_id': 51}]"
3904399,1585860262,1585875782,470893,265841,1418528,1391,REGISTERED,,,"[{'text_value': '65', 'custom_field_name': 'Age', 'boolean_value': None, 'custom_field_id': 52}, {'text_value': '', 'custom_field_name': 'Organization', 'boolean_value': None, 'custom_field_id': 51}]"
3904406,1585860286,1585886851,1273987,265841,1418528,1391,REGISTERED,False,,"[{'text_value': '60', 'custom_field_name': 'Age', 'boolean_value': None, 'custom_field_id': 52}, {'text_value': 'NNJDSA', 'custom_field_name': 'Organization', 'boolean_value': None, 'custom_field_id': 51}]"
3904411,1585860297,1585875782,1785452,265841,1418528,1391,REGISTERED,,,"[{'text_value': '', 'custom_field_name': 'Age', 'boolean_value': None, 'custom_field_id': 52}, {'text_value': '', 'custom_field_name': 'Organization', 'boolean_value': None, 'custom_field_id': 51}]"
3904415,1585860305,1585887348,1785454,265841,1418528,1391,REGISTERED,False,,"[{'text_value': '', 'custom_field_name': 'Age', 'boolean_value': None, 'custom_field_id': 52}, {'text_value': '', 'custom_field_name': 'Organization', 'boolean_value': None, 'custom_field_id': 51}]"
3904416,1585860312,1585887796,1785455,265841,1418528,1391,REGISTERED,False,,"[{'text_value': '73', 'custom_field_name': 'Age', 'boolean_value': None, 'custom_field_id': 52}, {'text_value': 'WFP/ XR Affinity Group', 'custom_field_name': 'Organization', 'boolean_value': None, 'custom_field_id': 51}]"
3904418,1585860318,1585875783,1785456,265841,1418528,1391,REGISTERED,,,"[{'text_value': '64', 'custom_field_name': 'Age', 'boolean_value': None, 'custom_field_id': 52}, {'text_value': '', 'custom_field_name': 'Organization', 'boolean_value': None, 'custom_field_id': 51}]"
3904419,1585860319,1585875783,1785457,265841,1418528,1391,REGISTERED,,,"[{'text_value': '50', 'custom_field_name': 'Age', 'boolean_value': None, 'custom_field_id': 52}, {'text_value': '', 'custom_field_name': 'Organization', 'boolean_value': None, 'custom_field_id': 51}]"
3904421,1585860325,1585875783,1785459,265841,1418528,1391,REGISTERED,,,"[{'text_value': '53', 'custom_field_name': 'Age', 'boolean_value': None, 'custom_field_id': 52}, {'text_value': '', 'custom_field_name': 'Organization', 'boolean_value': None, 'custom_field_id': 51}]"
3904422,1585860332,1585887050,1390491,265841,1418528,1391,REGISTERED,True,,"[{'text_value': '50', 'custom_field_name': 'Age', 'boolean_value': None, 'custom_field_id': 52}, {'text_value': 'PA Budget  & Policy Center', 'custom_field_name': 'Organization', 'boolean_value': None, 'custom_field_id': 51}]"
3904425,1585860339,1585887050,981540,265841,1418528,1391,REGISTERED,True,,"[{'text_value': '', 'custom_field_name': 'Age', 'boolean_value': None, 'custom_field_id': 52}, {'text_value': '', 'custom_field_name': 'Organization', 'boolean_value': None, 'custom_field_id': 51}]"
3904426,1585860341,1585887796,1785460,265841,1418528,1391,REGISTERED,False,,"[{'text_value': '64', 'custom_field_name': 'Age', 'boolean_value': None, 'custom_field_id': 52}, {'text_value': 'Individual', 'custom_field_name': 'Organization', 'boolean_value': None, 'custom_field_id': 51}]"
3904427,1585860349,1585879043,1785461,265841,1418528,1391,REGISTERED,,,"[{'text_value': '', 'custom_field_name': 'Age', 'boolean_value': None, 'custom_field_id': 52}, {'text_value': '', 'custom_field_name': 'Organization', 'boolean_value': None, 'custom_field_id': 51}]"
3904433,1585860364,1585875784,1785463,265841,1418528,1391,REGISTERED,,,"[{'text_value': '', 'custom_field_name': 'Age', 'boolean_value': None, 'custom_field_id': 52}, {'text_value': '', 'custom_field_name': 'Organization', 'boolean_value': None, 'custom_field_id': 51}]"
3904434,1585860365,1585875784,1434457,265841,1418528,1391,REGISTERED,,,"[{'text_value': '67', 'custom_field_name': 'Age', 'boolean_value': None, 'custom_field_id': 52}, {'text_value': '', 'custom_field_name': 'Organization', 'boolean_value': None, 'custom_field_id': 51}]"
3904435,1585860379,1585875784,929304,265841,1418528,1391,REGISTERED,,,"[{'text_value': '33', 'custom_field_name': 'Age', 'boolean_value': None, 'custom_field_id': 52}, {'text_value': 'NTEU', 'custom_field_name': 'Organization', 'boolean_value': None, 'custom_field_id': 51}]"
3904437,1585860387,1585875784,277864,265841,1418528,1391,REGISTERED,,,"[{'text_value': '68', 'custom_field_name': 'Age', 'boolean_value': None, 'custom_field_id': 52}, {'text_value': 'NOW, Indivisible', 'custom_field_name': 'Organization', 'boolean_value': None, 'custom_field_id': 51}]"
3904438,1585860389,1585973843,1772073,265841,1418528,1391,REGISTERED,True,,"[{'text_value': '31', 'custom_field_name': 'Age', 'boolean_value': None, 'custom_field_id': 52}, {'text_value': 'Newhallville Community Action', 'custom_field_name': 'Organization', 'boolean_value': None, 'custom_field_id': 51}]"
3904439,1585860390,1585887341,1785464,265841,1418528,1391,REGISTERED,True,,"[{'text_value': '29', 'custom_field_name': 'Age', 'boolean_value': None, 'custom_field_id': 52}, {'text_value': '', 'custom_field_name': 'Organization', 'boolean_value': None, 'custom_field_id': 51}]"
3904447,1585860403,1585887343,430036,265841,1418528,1391,REGISTERED,True,,"[{'text_value': '', 'custom_field_name': 'Age', 'boolean_value': None, 'custom_field_id': 52}, {'text_value': '', 'custom_field_name': 'Organization', 'boolean_value': None, 'custom_field_id': 51}]"
3904448,1585860405,1585875785,1785465,265841,1418528,1391,REGISTERED,,,"[{'text_value': '63', 'custom_field_name': 'Age', 'boolean_value': None, 'custom_field_id': 52}, {'text_value': '', 'custom_field_name': 'Organization', 'boolean_value': None, 'custom_field_id': 51}]"
3904451,1585860425,1585928595,971069,265841,1418528,1391,REGISTERED,True,,"[{'text_value': '', 'custom_field_name': 'Age', 'boolean_value': None, 'custom_field_id': 52}, {'text_value': '', 'custom_field_name': 'Organization', 'boolean_value': None, 'custom_field_id': 51}]"
3904453,1585860427,1585875785,1785466,265841,1418528,1391,REGISTERED,,,"[{'text_value': '33', 'custom_field_name': 'Age', 'boolean_value': None, 'custom_field_id': 52}, {'text_value': 'NA', 'custom_field_name': 'Organization', 'boolean_value': None, 'custom_field_id': 51}]"
3904454,1585860428,1585887053,1785467,265841,1418528,1391,REGISTERED,False,,"[{'text_value': '69', 'custom_field_name': 'Age', 'boolean_value': None, 'custom_field_id': 52}, {'text_value': 'DDB Productions & Records', 'custom_field_name': 'Organization', 'boolean_value': None, 'custom_field_id': 51}]"
3904455,1585860438,1585887357,1785468,265841,1418528,1391,REGISTERED,False,,"[{'text_value': '75', 'custom_field_name': 'Age', 'boolean_value': None, 'custom_field_id': 52}, {'text_value': '', 'custom_field_name': 'Organization', 'boolean_value': None, 'custom_field_id': 51}]"
